年,月,日,時分,気温,地中温度,土壌水分,照度,EC
2024,05,15,22:57,15.2,17.5,21.6,0,0.17
2024,05,15,23:07,14.9,17.5,21.5,0,0.18
2024,05,15,23:17,14.4,17.5,21.4,0,0.18
2024,05,15,23:27,14.5,17.5,21.6,0,0.17
2024,05,15,23:37,14.4,17.5,21.6,0,0.17
2024,05,15,23:47,14.6,17.5,21.7,0,0.17
2024,05,15,23:57,14.6,17.4,21.0,0,0.19
2024,05,16,00:07,14.5,17.4,21.1,0,0.19
2024,05,16,00:17,14.5,17.4,21.1,0,0.19
2024,05,16,00:27,14.1,17.4,21.1,0,0.19
2024,05,16,00:37,14.1,17.3,21.4,0,0.18
2024,05,16,00:47,14.1,17.3,21.8,0,0.17
2024,05,16,00:57,14.0,17.3,21.2,0,0.19
2024,05,16,01:07,13.8,17.3,21.2,0,0.19
2024,05,16,01:17,14.3,17.3,22.0,0,0.17
2024,05,16,01:27,14.5,17.3,21.0,0,0.19
2024,05,16,01:37,14.8,17.2,21.0,0,0.20
2024,05,16,01:47,14.8,17.2,21.3,0,0.19
2024,05,16,01:57,14.8,17.2,21.3,0,0.19
2024,05,16,02:07,14.8,17.1,21.1,0,0.20
2024,05,16,02:17,14.8,17.1,22.3,0,0.16
2024,05,16,02:37,14.9,17.1,21.1,0,0.19
2024,05,16,02:47,15.0,17.1,20.7,0,0.21
2024,05,16,02:57,15.2,17.1,20.9,0,0.20
2024,05,16,03:07,15.3,17.1,20.9,0,0.20
2024,05,16,03:17,15.4,17.1,20.6,0,0.21
2024,05,16,03:27,15.4,17.1,20.8,0,0.20
2024,05,16,03:37,15.4,17.1,21.0,0,0.20
2024,05,16,03:47,15.3,17.0,20.9,0,0.21
2024,05,16,03:57,15.1,17.0,21.5,0,0.19
2024,05,16,04:07,15.2,17.0,21.3,0,0.19
2024,05,16,04:17,15.3,17.0,21.1,0,0.20
2024,05,16,04:27,15.2,17.0,20.7,0,0.21
2024,05,16,04:37,14.9,17.0,21.5,7,0.18
2024,05,16,04:47,15.0,17.0,20.7,27,0.21
2024,05,16,05:07,15.1,17.0,20.8,453,0.21
2024,05,16,05:17,15.2,17.0,20.9,895,0.21
2024,05,16,05:27,15.3,17.0,20.8,1369,0.21
2024,05,16,05:37,15.5,17.0,20.8,2336,0.21
2024,05,16,05:47,15.7,17.0,20.9,1605,0.21
2024,05,16,05:57,15.8,17.0,22.4,3527,0.16
2024,05,16,06:07,16.2,17.0,20.8,2325,0.21
2024,05,16,06:17,15.9,17.0,20.8,2802,0.21
2024,05,16,06:27,15.7,17.0,20.6,4356,0.21
2024,05,16,06:37,15.0,17.0,20.8,3785,0.21
2024,05,16,06:47,15.0,17.0,20.7,4438,0.21
2024,05,16,06:57,15.0,16.9,20.7,3846,0.21
2024,05,16,07:07,15.0,16.9,20.6,4708,0.21
2024,05,16,07:17,15.2,16.9,20.6,9177,0.21
2024,05,16,07:27,15.4,16.9,21.0,12528,0.20
2024,05,16,07:37,15.8,16.8,21.3,20535,0.19
2024,05,16,07:47,15.9,16.8,20.7,20028,0.21
2024,05,16,07:57,15.7,16.8,20.7,24033,0.21
2024,05,16,08:07,16.6,16.8,20.6,32397,0.22
2024,05,16,08:17,19.2,16.7,20.6,83303,0.22
2024,05,16,08:27,19.4,16.7,20.7,54896,0.21
2024,05,16,08:37,17.7,16.6,20.7,18326,0.21
2024,05,16,08:47,19.7,16.6,20.9,75026,0.21
2024,05,16,08:57,19.6,16.6,21.2,87216,0.20
2024,05,16,09:07,19.8,16.6,21.2,83805,0.20
2024,05,16,09:17,19.8,16.6,20.8,94888,0.21
2024,05,16,09:27,21.0,16.6,21.0,119798,0.20
2024,05,16,09:36,21.6,16.6,21.4,118899,0.10
2024,05,16,09:46,20.1,16.6,20.8,46629,0.11
2024,05,16,09:56,19.1,16.6,21.2,41164,0.10
2024,05,16,10:06,19.1,16.6,21.7,32021,0.09
2024,05,16,10:16,21.2,16.6,21.8,42548,0.08
2024,05,16,10:26,19.5,16.6,21.7,60766,0.09
2024,05,16,10:36,20.2,16.6,19.8,85240,0.14
2024,05,16,10:46,20.3,16.6,20.0,109558,0.13
2024,05,16,10:56,20.2,16.6,19.8,96353,0.14
2024,05,16,11:06,20.5,16.6,19.8,105514,0.13
2024,05,16,11:16,20.7,16.6,21.4,42494,0.10
2024,05,16,11:26,20.6,16.6,20.9,27466,0.11
2024,05,16,11:36,20.3,16.6,20.7,36169,0.11
2024,05,16,11:46,19.1,16.6,20.8,82939,0.10
2024,05,16,11:56,20.0,16.6,21.0,53670,0.10
2024,05,16,12:06,20.5,16.6,20.8,57806,0.11
2024,05,16,12:16,18.1,16.6,20.9,23302,0.10
2024,05,16,12:26,17.5,16.6,20.5,20170,0.11
2024,05,16,12:36,17.0,16.7,20.6,10670,0.11
2024,05,16,12:46,15.7,16.7,20.4,5350,0.11
2024,05,16,12:56,17.8,16.7,20.6,106941,0.11
2024,05,16,13:06,17.5,16.7,20.6,38629,0.11
2024,05,16,13:16,18.0,16.7,20.5,38356,0.11
2024,05,16,13:26,17.3,16.7,20.7,12378,0.11
2024,05,16,13:36,16.9,16.7,20.9,19445,0.10
2024,05,16,13:46,16.7,16.7,20.6,7694,0.11
2024,05,16,13:56,16.1,16.7,21.6,4417,0.08
2024,05,16,14:06,17.7,16.7,21.1,39948,0.09
2024,05,16,14:16,17.8,16.7,21.2,45008,0.09
2024,05,16,14:26,17.6,16.7,20.9,15521,0.10
2024,05,16,14:36,17.9,16.7,21.1,38620,0.10
2024,05,16,14:46,17.5,16.6,21.1,16579,0.10
2024,05,16,14:56,16.4,16.7,22.3,24952,0.07
2024,05,16,14:58,16.4,16.7,22.3,24952,0.07
2024,05,16,15:06,16.3,16.6,23.6,11906,0.05
2024,05,16,15:16,17.5,16.6,22.7,34818,0.06
2024,05,16,15:26,17.6,16.6,23.3,12996,0.05
2024,05,16,15:36,17.9,16.6,23.3,14602,0.05
2024,05,16,15:46,17.4,16.6,23.5,24769,0.05
2024,05,16,15:56,17.5,16.6,23.1,16781,0.06
2024,05,16,16:06,17.2,16.6,23.7,18518,0.04
2024,05,16,16:16,17.4,16.6,23.2,20843,0.05
2024,05,16,16:26,17.0,16.6,23.1,10450,0.06
2024,05,16,16:36,16.9,16.6,23.0,8029,0.06
2024,05,16,16:46,16.9,16.6,24.3,11396,0.04
2024,05,16,16:56,17.0,16.6,24.0,17249,0.04
2024,05,16,17:06,16.3,16.6,24.9,7683,0.03
2024,05,16,17:16,16.1,16.6,23.7,8395,0.05
2024,05,16,17:26,15.8,16.5,25.6,6983,0.02
2024,05,16,17:36,15.7,16.5,25.3,4884,0.02
2024,05,16,17:46,16.2,16.5,25.0,5414,0.02
2024,05,16,17:56,15.9,16.5,24.3,3685,0.04
2024,05,16,18:06,15.8,16.5,24.2,3909,0.04
2024,05,16,18:16,15.6,16.5,25.3,2823,0.02
2024,05,16,18:26,15.4,16.5,25.1,2380,0.02
2024,05,16,18:36,15.5,16.5,25.3,1818,0.02
2024,05,16,18:46,14.6,16.4,25.7,1113,0.02
2024,05,16,18:56,14.6,16.4,27.0,499,0.00
2024,05,16,19:06,13.5,16.4,24.7,149,0.03
2024,05,16,19:16,12.3,16.3,24.9,18,0.03
2024,05,16,19:26,11.2,16.3,24.7,0,0.03
2024,05,16,19:36,10.9,16.3,24.7,0,0.03
2024,05,16,19:46,11.1,16.3,24.8,0,0.03
2024,05,16,19:56,10.2,16.3,24.7,0,0.03
2024,05,16,20:06,9.5,16.2,24.7,0,0.03
2024,05,16,20:16,10.0,16.2,24.7,0,0.03
2024,05,16,20:26,9.6,16.2,27.4,0,0.00
2024,05,16,20:36,9.3,16.1,25.9,0,0.02
2024,05,16,20:46,9.5,16.1,25.3,0,0.03
2024,05,16,20:56,9.4,16.1,25.4,0,0.02
2024,05,16,21:06,9.0,16.1,25.3,0,0.03
2024,05,16,21:16,8.4,16.0,26.0,0,0.02
2024,05,16,21:26,8.2,16.0,25.3,0,0.02
2024,05,16,21:36,8.5,16.0,25.5,0,0.02
2024,05,16,21:46,8.1,16.0,25.4,0,0.03
2024,05,16,21:56,8.2,16.0,25.4,0,0.03
2024,05,16,22:06,7.8,15.9,25.9,0,0.02
2024,05,16,22:16,7.3,15.8,25.7,0,0.02
2024,05,16,22:26,7.5,15.8,25.8,0,0.02
2024,05,16,22:36,7.5,15.8,25.5,0,0.03
2024,05,16,22:46,7.2,15.8,25.4,0,0.03
2024,05,16,22:56,7.2,15.8,25.5,0,0.03
2024,05,16,23:06,7.0,15.7,26.2,0,0.02
2024,05,16,23:16,7.1,15.7,25.6,0,0.03
2024,05,16,23:26,6.7,15.6,25.5,0,0.03
2024,05,16,23:36,6.5,15.6,25.9,0,0.02
2024,05,16,23:46,6.4,15.6,25.8,0,0.02
2024,05,16,23:56,6.5,15.6,25.9,0,0.03
2024,05,17,00:06,6.7,15.6,25.8,0,0.02
2024,05,17,00:16,6.6,15.5,26.3,0,0.02
2024,05,17,00:26,6.9,15.5,27.0,0,0.01
2024,05,17,00:36,6.6,15.5,26.9,0,0.01
2024,05,17,00:46,7.0,15.4,26.6,0,0.02
2024,05,17,00:56,7.2,15.4,26.4,0,0.02
2024,05,17,01:07,6.7,15.4,26.3,0,0.02
2024,05,17,01:16,7.0,15.3,26.3,0,0.03
2024,05,17,01:26,7.1,15.3,26.4,0,0.03
2024,05,17,01:36,7.0,15.3,26.5,0,0.03
2024,05,17,01:46,6.9,15.3,27.4,0,0.02
2024,05,17,01:56,6.9,15.2,27.4,0,0.02
2024,05,17,02:06,6.9,15.2,27.1,0,0.02
2024,05,17,02:16,6.9,15.1,27.2,0,0.02
2024,05,17,02:26,6.9,15.1,26.6,0,0.03
2024,05,17,02:36,6.6,15.1,26.5,0,0.03
2024,05,17,02:46,6.5,15.1,26.4,0,0.04
2024,05,17,02:56,6.3,15.1,26.4,0,0.03
2024,05,17,03:06,6.6,15.0,26.4,0,0.04
2024,05,17,03:16,6.6,15.0,26.7,0,0.03
2024,05,17,03:26,6.8,15.0,26.3,0,0.04
2024,05,17,03:36,6.5,15.0,26.4,0,0.04
2024,05,17,03:46,6.9,15.0,26.3,0,0.04
2024,05,17,03:56,6.6,15.0,26.3,0,0.04
2024,05,17,04:06,6.5,14.9,26.3,0,0.04
2024,05,17,04:16,6.4,14.9,26.4,0,0.04
2024,05,17,04:26,6.5,14.9,26.3,0,0.04
2024,05,17,04:36,6.3,14.8,26.7,1,0.03
2024,05,17,04:46,6.3,14.8,26.6,44,0.04
2024,05,17,04:56,6.2,14.8,26.7,207,0.03
2024,05,17,05:06,6.3,14.8,26.6,588,0.03
2024,05,17,05:16,6.2,14.8,26.1,1261,0.04
2024,05,17,05:26,6.6,14.7,27.3,2131,0.03
2024,05,17,05:36,6.7,14.7,27.5,3043,0.02
2024,05,17,05:46,7.2,14.7,26.7,3984,0.04
2024,05,17,05:56,7.8,14.6,26.8,4991,0.03
2024,05,17,06:06,8.6,14.6,26.7,6408,0.03
2024,05,17,06:16,9.5,14.6,27.1,7747,0.03
2024,05,17,06:26,10.2,14.6,26.9,9383,0.03
2024,05,17,06:36,11.2,14.6,27.1,10807,0.08
2024,05,17,06:46,12.0,14.6,26.8,12609,0.18
2024,05,17,06:56,12.8,14.6,26.8,15351,0.15
2024,05,17,07:06,13.8,14.6,26.7,16487,0.07
2024,05,17,07:16,14.7,14.6,26.7,24975,0.07
2024,05,17,07:26,15.5,14.6,27.1,20385,0.06
2024,05,17,07:36,16.3,14.6,27.1,21989,0.05
2024,05,17,07:46,18.4,14.6,27.1,46194,0.05
2024,05,17,07:56,19.0,14.6,27.0,51537,0.05
2024,05,17,08:06,19.9,14.6,26.9,48634,0.05
2024,05,17,08:16,20.7,14.6,27.2,61871,0.05
2024,05,17,08:26,21.7,14.6,27.1,63730,0.05
2024,05,17,08:36,22.1,14.6,26.0,68524,0.07
2024,05,17,08:46,22.9,14.7,25.9,75280,0.07
2024,05,17,08:56,23.7,14.7,28.8,82382,0.03
2024,05,17,09:06,24.6,14.8,29.6,82770,0.01
2024,05,17,09:16,24.2,14.8,28.6,93915,0.03
2024,05,17,09:26,24.0,14.8,27.0,103785,0.05
2024,05,17,09:36,25.0,14.9,27.2,100146,0.05
2024,05,17,09:46,25.8,15.0,27.1,112267,0.05
2024,05,17,09:56,25.4,15.0,27.2,114178,0.05
2024,05,17,10:06,26.2,15.0,27.6,122908,0.04
2024,05,17,10:16,26.7,15.1,26.7,132164,0.05
2024,05,17,10:26,26.1,15.1,26.5,126375,0.06
2024,05,17,10:36,26.6,15.2,26.5,126197,0.05
2024,05,17,10:46,25.7,15.3,26.4,127083,0.05
2024,05,17,10:56,24.9,15.3,26.9,130177,0.04
2024,05,17,11:06,27.1,15.4,26.6,122318,0.08
2024,05,17,11:16,27.5,15.5,26.3,118927,0.08
2024,05,17,11:26,27.8,15.6,26.2,114133,0.08
2024,05,17,11:36,28.0,15.6,26.2,130134,0.08
2024,05,17,11:46,25.4,15.7,26.1,110914,0.08
2024,05,17,11:56,26.1,15.8,26.2,117796,0.07
2024,05,17,12:06,25.9,16.0,26.0,140794,0.07
2024,05,17,12:16,25.6,16.0,26.1,115985,0.07
2024,05,17,12:26,25.1,16.1,25.9,134204,0.07
2024,05,17,12:36,25.4,16.2,26.0,131684,0.07
2024,05,17,12:46,25.3,16.3,26.0,113477,0.07
2024,05,17,12:56,25.9,16.4,26.6,141256,0.05
2024,05,17,13:06,25.3,16.5,26.4,109536,0.06
2024,05,17,13:16,25.4,16.5,26.1,130467,0.06
2024,05,17,13:26,26.3,16.6,26.1,136215,0.06
2024,05,17,13:36,26.0,16.7,26.2,137199,0.06
2024,05,17,13:46,26.0,16.8,26.0,137186,0.06
2024,05,17,13:56,26.4,16.8,25.8,73844,0.07
2024,05,17,14:06,26.0,16.9,25.8,55242,0.06
2024,05,17,14:16,25.1,17.0,25.9,129105,0.07
2024,05,17,14:26,25.2,17.1,25.7,61621,0.07
2024,05,17,14:36,24.6,17.1,25.9,83052,0.06
2024,05,17,14:46,25.4,17.2,25.9,34361,0.06
2024,05,17,14:56,24.6,17.2,25.9,40379,0.06
2024,05,17,15:06,25.0,17.3,25.9,26712,0.06
2024,05,17,15:16,24.9,17.3,25.7,21606,0.07
2024,05,17,15:26,24.6,17.4,25.8,21363,0.06
2024,05,17,15:36,24.4,17.4,25.5,19489,0.07
2024,05,17,15:46,24.6,17.5,25.6,17008,0.06
2024,05,17,15:56,24.1,17.5,25.8,16252,0.05
2024,05,17,16:06,24.1,17.5,26.0,14272,0.05
2024,05,17,16:16,24.1,17.5,26.1,13841,0.05
2024,05,17,16:26,24.0,17.5,26.1,12857,0.04
2024,05,17,16:36,23.8,17.5,25.8,12267,0.05
2024,05,17,16:46,23.7,17.5,25.9,12617,0.05
2024,05,17,16:56,23.7,17.5,25.7,15538,0.05
2024,05,17,17:06,23.2,17.5,25.8,11251,0.05
2024,05,17,17:16,23.0,17.5,25.5,11003,0.06
2024,05,17,17:26,23.4,17.5,25.5,10139,0.06
2024,05,17,17:36,22.2,17.5,25.4,9140,0.06
2024,05,17,17:46,21.9,17.5,25.5,6943,0.06
2024,05,17,17:56,21.9,17.5,25.5,6837,0.06
2024,05,17,18:06,20.7,17.5,26.5,5705,0.04
2024,05,17,18:16,20.5,17.5,25.5,5450,0.06
2024,05,17,18:26,19.8,17.5,25.5,4652,0.06
2024,05,17,18:36,19.3,17.5,25.6,2989,0.06
2024,05,17,18:46,18.9,17.5,25.5,1750,0.06
2024,05,17,18:56,19.0,17.5,25.4,699,0.06
2024,05,17,19:06,18.6,17.5,25.5,190,0.06
2024,05,17,19:16,18.5,17.5,25.7,44,0.06
2024,05,17,19:26,17.9,17.5,25.5,7,0.06
2024,05,17,19:36,17.5,17.5,25.4,0,0.06
2024,05,17,19:46,17.4,17.5,25.5,0,0.06
2024,05,17,19:56,17.2,17.5,24.9,0,0.07
2024,05,17,20:06,16.8,17.5,26.1,0,0.05
2024,05,17,20:16,16.6,17.5,25.5,0,0.06
2024,05,17,20:26,16.6,17.5,25.4,0,0.06
2024,05,17,20:36,16.4,17.4,25.6,0,0.06
2024,05,17,20:46,16.3,17.4,25.8,0,0.05
2024,05,17,20:56,15.9,17.4,25.7,0,0.06
2024,05,17,21:06,15.4,17.3,25.5,0,0.05
2024,05,17,21:16,15.3,17.3,25.6,0,0.05
2024,05,17,21:26,15.4,17.3,25.4,0,0.05
2024,05,17,21:36,15.0,17.3,25.7,0,0.05
2024,05,17,21:46,14.0,17.3,25.6,0,0.04
2024,05,17,21:56,13.1,17.2,25.8,0,0.05
2024,05,17,22:06,12.6,17.2,25.6,0,0.04
2024,05,17,22:16,12.8,17.2,25.8,0,0.04
2024,05,17,22:26,13.1,17.1,26.3,0,0.04
2024,05,17,22:36,13.3,17.1,26.0,0,0.04
2024,05,17,22:46,12.8,17.1,25.7,0,0.05
2024,05,17,22:56,11.9,17.1,25.8,0,0.05
2024,05,17,23:06,11.4,17.0,25.9,0,0.05
2024,05,17,23:16,11.3,17.0,26.3,0,0.04
2024,05,17,23:26,11.2,17.0,25.9,0,0.05
2024,05,17,23:36,11.0,17.0,26.0,0,0.05
2024,05,17,23:46,10.9,17.0,25.8,0,0.04
2024,05,17,23:56,10.7,16.9,26.4,0,0.03
2024,05,18,00:06,10.5,16.9,25.5,0,0.05
2024,05,18,00:16,10.7,16.8,26.2,0,0.00
2024,05,18,00:26,10.7,16.8,26.1,0,0.00
2024,05,18,00:36,10.4,16.8,26.2,0,0.00
2024,05,18,00:46,10.1,16.8,26.2,0,0.00
2024,05,18,00:56,10.0,16.7,26.4,0,0.00
2024,05,18,01:06,9.9,16.6,27.5,0,0.00
2024,05,18,01:16,9.6,16.6,26.2,0,0.00
2024,05,18,01:26,9.6,16.6,26.7,0,0.00
2024,05,18,01:36,9.4,16.6,26.4,0,0.00
2024,05,18,01:46,9.9,16.6,26.3,0,0.00
2024,05,18,01:56,9.4,16.5,26.0,0,0.00
2024,05,18,02:06,9.2,16.5,25.8,0,0.00
2024,05,18,02:16,9.2,16.5,27.0,0,0.16
2024,05,18,02:26,9.0,16.4,26.4,0,0.00
2024,05,18,02:36,8.8,16.4,26.5,0,0.12
2024,05,18,02:46,9.0,16.3,26.7,0,0.21
2024,05,18,02:56,9.0,16.3,26.2,0,0.00
2024,05,18,03:06,9.4,16.3,26.3,0,0.00
2024,05,18,03:16,9.4,16.2,26.6,0,0.09
2024,05,18,03:26,9.4,16.2,26.2,0,0.00
2024,05,18,03:36,9.0,16.2,26.7,0,0.00
2024,05,18,03:46,8.6,16.1,25.7,0,0.00
2024,05,18,03:56,8.4,16.1,26.5,0,0.00
2024,05,18,04:06,8.3,16.1,26.2,0,0.00
2024,05,18,04:16,8.6,16.0,26.2,0,0.00
2024,05,18,04:26,8.3,16.0,26.1,0,0.00
2024,05,18,04:36,8.2,16.0,26.1,1,0.00
2024,05,18,04:46,8.1,16.0,26.4,57,0.00
2024,05,18,04:56,7.9,15.9,26.3,244,0.00
2024,05,18,05:06,8.2,15.9,26.2,666,0.00
2024,05,18,05:16,8.3,15.8,27.6,1315,0.00
2024,05,18,05:26,8.1,15.8,28.4,2027,0.00
2024,05,18,05:36,8.3,15.8,26.3,2782,0.00
2024,05,18,05:46,8.8,15.8,27.0,3507,0.00
2024,05,18,05:56,9.0,15.8,27.1,4195,0.00
2024,05,18,06:06,9.9,15.7,26.6,6443,0.00
2024,05,18,06:16,11.0,15.7,26.2,7566,0.00
2024,05,18,06:26,11.6,15.6,26.4,8824,0.00
2024,05,18,06:36,12.1,15.6,27.2,10300,0.00
2024,05,18,06:46,12.7,15.6,27.1,14248,0.00
2024,05,18,06:56,13.7,15.6,27.2,16379,0.00
2024,05,18,07:06,14.5,15.6,27.7,15599,0.00
2024,05,18,07:16,15.3,15.6,27.4,23291,0.00
2024,05,18,07:26,16.6,15.6,28.1,18866,0.00
2024,05,18,07:36,17.2,15.6,27.7,20967,0.03
2024,05,18,07:46,18.5,15.6,27.9,23254,0.03
2024,05,18,07:56,19.8,15.6,27.5,24120,0.03
2024,05,18,08:06,20.9,15.6,27.8,60487,0.02
2024,05,18,08:16,21.6,15.6,27.4,70479,0.02
2024,05,18,08:26,21.5,15.6,27.1,74092,0.02
2024,05,18,08:36,23.4,15.6,27.0,83706,0.02
2024,05,18,08:46,22.4,15.6,27.1,82032,0.02
2024,05,18,08:56,24.9,15.6,27.5,83299,0.01
2024,05,18,09:06,25.0,15.7,26.2,83969,0.03
2024,05,18,09:16,25.6,15.7,26.8,90857,0.02
2024,05,18,09:26,26.4,15.8,26.3,99781,0.03
2024,05,18,09:36,27.7,15.8,27.0,109995,0.02
2024,05,18,09:46,26.0,15.8,27.4,119659,0.01
2024,05,18,09:56,26.5,15.9,27.5,125722,0.01
2024,05,18,10:06,27.2,16.0,26.1,122738,0.03
2024,05,18,10:16,26.6,16.0,27.4,69003,0.01
2024,05,18,10:26,27.0,16.0,27.3,97970,0.02
2024,05,18,10:36,25.9,16.1,27.4,124556,0.02
2024,05,18,10:46,27.0,16.1,27.2,114515,0.02
2024,05,18,10:56,26.8,16.3,27.1,130624,0.02
2024,05,18,11:06,26.5,16.3,26.3,112078,0.03
2024,05,18,11:16,26.9,16.4,26.9,115182,0.02
2024,05,18,11:26,27.0,16.5,27.0,109314,0.02
2024,05,18,11:36,27.7,16.5,27.7,98038,0.01
2024,05,18,11:46,29.6,16.6,27.0,106371,0.02
2024,05,18,11:56,28.0,16.8,26.1,100586,0.03
2024,05,18,12:06,29.0,16.8,26.1,98923,0.03
2024,05,18,12:16,28.8,17.0,26.3,94485,0.03
2024,05,18,12:26,28.3,17.1,26.1,110594,0.03
2024,05,18,12:36,27.7,17.1,26.0,111233,0.03
2024,05,18,12:46,28.1,17.3,26.0,102273,0.03
2024,05,18,12:56,29.5,17.4,27.1,114461,0.01
2024,05,18,13:06,29.8,17.5,27.2,136692,0.01
2024,05,18,13:16,29.0,17.6,27.3,138848,0.00
2024,05,18,13:26,30.7,17.7,26.9,136074,0.01
2024,05,18,13:36,30.9,17.8,27.1,121487,0.01
2024,05,18,13:46,30.3,17.8,27.2,122778,0.01
2024,05,18,13:56,29.2,18.0,26.0,115255,0.02
2024,05,18,14:06,30.1,18.1,25.9,137390,0.02
2024,05,18,14:16,29.0,18.1,25.9,101818,0.02
2024,05,18,14:26,27.7,18.3,25.7,49661,0.02
2024,05,18,14:36,26.8,18.3,25.7,47348,0.03
2024,05,18,14:46,26.4,18.5,26.7,50443,0.01
2024,05,18,14:56,27.0,18.5,27.1,37273,0.00
2024,05,18,15:06,26.4,18.6,26.7,19104,0.01
2024,05,18,15:16,26.0,18.6,27.0,20890,0.00
2024,05,18,15:26,25.6,18.6,27.1,24564,0.00
2024,05,18,15:36,25.9,18.7,27.3,20586,0.00
2024,05,18,15:46,25.6,18.7,25.9,15458,0.02
2024,05,18,15:56,25.3,18.7,25.7,15236,0.02
2024,05,18,16:06,25.0,18.7,26.9,10404,0.01
2024,05,18,16:16,24.8,18.7,27.0,11581,0.00
2024,05,18,16:26,24.3,18.7,27.1,11137,0.03
2024,05,18,16:36,23.8,18.7,27.1,10778,0.09
2024,05,18,16:46,24.1,18.7,27.5,13536,0.10
2024,05,18,16:56,24.0,18.7,27.7,12446,0.04
2024,05,18,17:06,23.9,18.7,27.9,10169,0.00
2024,05,18,17:16,24.1,18.7,27.5,11980,0.00
2024,05,18,17:26,23.9,18.7,27.6,13210,0.00
2024,05,18,17:36,23.7,18.7,27.9,12833,0.06
2024,05,18,17:46,23.5,18.7,27.6,11190,0.00
2024,05,18,17:56,23.0,18.7,27.4,8365,0.01
2024,05,18,18:06,22.5,18.6,27.2,6965,0.03
2024,05,18,18:16,22.2,18.6,27.3,6404,0.06
2024,05,18,18:26,21.8,18.6,27.3,4271,0.00
2024,05,18,18:36,21.0,18.6,27.2,2345,0.00
2024,05,18,18:46,20.6,18.6,26.9,1285,0.09
2024,05,18,18:56,20.1,18.6,27.3,688,0.03
2024,05,18,19:06,19.7,18.6,27.4,188,0.15
2024,05,18,19:16,18.6,18.5,26.8,31,0.06
2024,05,18,19:26,18.8,18.5,26.5,7,0.00
2024,05,18,19:36,18.5,18.5,26.5,0,0.00
2024,05,18,19:46,18.3,18.5,27.2,0,0.00
2024,05,18,19:56,18.2,18.4,26.2,0,0.00
2024,05,18,20:06,17.8,18.4,26.8,0,0.00
2024,05,18,20:16,17.9,18.4,26.8,0,0.00
2024,05,18,20:26,17.7,18.3,26.7,0,0.00
2024,05,18,20:36,17.3,18.3,26.7,0,0.00
2024,05,18,20:46,17.1,18.3,25.8,0,0.00
2024,05,18,20:56,17.0,18.3,26.8,0,0.00
2024,05,18,21:06,16.8,18.2,26.6,0,0.00
2024,05,18,21:16,16.1,18.2,26.8,0,0.00
2024,05,18,21:26,16.0,18.1,25.8,0,0.01
2024,05,18,21:36,15.6,18.1,25.9,0,0.01
2024,05,18,21:46,16.6,18.1,25.7,0,0.01
2024,05,18,21:56,16.5,18.1,25.9,0,0.01
2024,05,18,22:06,16.2,18.1,26.2,0,0.00
2024,05,18,22:16,16.8,18.0,25.8,0,0.01
2024,05,18,22:26,16.8,18.0,25.8,0,0.01
2024,05,18,22:36,16.9,18.0,26.0,0,0.01
2024,05,18,22:46,17.2,18.0,26.2,0,0.20
2024,05,18,22:56,17.3,18.0,26.1,0,0.05
2024,05,18,23:06,17.1,17.9,25.9,0,0.11
2024,05,18,23:16,17.3,17.9,25.8,0,0.06
2024,05,18,23:26,17.6,17.9,25.9,0,0.06
2024,05,18,23:36,17.8,17.8,26.0,0,0.05
2024,05,18,23:46,17.9,17.8,25.8,0,0.05
2024,05,18,23:56,18.2,17.8,26.0,0,0.07
2024,05,19,00:06,18.0,17.8,25.9,0,0.07
2024,05,19,00:16,17.7,17.8,25.9,0,0.07
2024,05,19,00:26,17.5,17.8,25.9,0,0.07
2024,05,19,00:36,17.3,17.8,25.9,0,0.07
2024,05,19,00:46,17.8,17.7,25.9,0,0.03
2024,05,19,00:56,17.9,17.7,25.8,0,0.04
2024,05,19,01:06,17.8,17.7,25.9,0,0.03
2024,05,19,01:16,17.8,17.7,25.9,0,0.03
2024,05,19,01:26,17.5,17.6,26.0,0,0.05
2024,05,19,01:36,17.4,17.6,26.0,0,0.15
2024,05,19,01:46,17.5,17.6,26.0,0,0.09
2024,05,19,01:56,16.7,17.6,26.1,0,0.18
2024,05,19,02:06,16.3,17.6,25.9,0,0.51
2024,05,19,02:16,16.3,17.6,25.9,0,0.40
2024,05,19,02:26,16.4,17.6,26.0,0,0.31
2024,05,19,02:36,16.2,17.6,26.0,0,0.32
2024,05,19,02:46,15.9,17.6,25.9,0,0.35
2024,05,19,02:56,15.6,17.6,25.9,0,0.44
2024,05,19,03:06,15.3,17.5,26.0,0,0.42
2024,05,19,03:16,15.1,17.5,25.9,0,0.36
2024,05,19,03:26,14.9,17.5,26.0,0,0.40
2024,05,19,03:36,14.8,17.5,25.9,0,0.45
2024,05,19,03:46,14.8,17.5,26.0,0,0.40
2024,05,19,03:56,15.2,17.5,26.0,0,0.45
2024,05,19,04:06,14.6,17.5,26.1,0,0.83
2024,05,19,04:16,14.5,17.5,26.1,0,0.47
2024,05,19,04:26,14.2,17.5,26.0,0,0.40
2024,05,19,04:36,14.0,17.4,26.0,0,0.45
2024,05,19,04:46,13.8,17.4,26.0,22,0.64
2024,05,19,04:56,13.7,17.4,26.1,85,0.66
2024,05,19,05:06,13.6,17.4,26.0,257,0.63
2024,05,19,05:16,13.6,17.3,26.0,673,0.57
2024,05,19,05:26,13.7,17.3,26.0,1202,0.62
2024,05,19,05:36,13.7,17.3,26.1,2012,0.50
2024,05,19,05:46,13.9,17.3,25.9,3015,0.40
